25.305,51.008,3332.4,22.945,66.75,-1.0717,37.15,60.377,0.5676,0.58021
25.47,52.489,3333.5,22.97,66.722,0.33923,37.158,60.428,0.58021,0.58021
25.303,53.305,3334.3,22.86,66.736,0.39789,37.153,60.406,0.58021,0.58021
25.082,50.508,3334.2,23.068,66.675,-0.16386,37.121,60.289,0.58021,0.57997
25.069,52.906,3334.1,22.945,66.612,-1.2301,37.115,60.333,0.57997,0.57997
25.07,50.933,3333.9,22.927,66.603,0.07145,37.095,60.105,0.57997,0.5814
25.227,50.609,3331.4,22.981,66.609,-0.84488,37.066,60.047,0.5814,0.5814
25.265,51.257,3330,22.862,66.581,-1.2723,37.112,60.201,0.5814,0.5814
24.962,49.98,3328.9,22.971,66.568,1.4805,37.098,59.923,0.5814,0.57544
24.934,51.802,3328.2,22.79,66.57,-1.4201,37.109,60.006,0.57544,0.57544
25.012,50.679,3329,22.909,66.539,-0.36455,37.101,59.951,0.57544,0.5926
25.198,49.86,3332.1,22.88,66.531,0.20911,37.12,60.12,0.5926,0.5926
25.293,52.703,3335.5,23,66.462,-1.3395,37.116,60.134,0.5926,0.5926
25.174,48.703,3337.8,22.855,66.431,0.97858,37.101,59.995,0.5926,0.59115
25.236,50.041,3339.1,22.675,66.381,0.17177,37.11,59.916,0.59115,0.59115
25.217,50.034,3339.1,22.837,66.373,1.4028,37.07,59.829,0.59115,0.59806
25.126,47.908,3340,22.969,66.349,0.097378,37.083,59.787,0.59806,0.59806
25.127,51.3,3339.2,22.857,66.316,0.17124,37.082,59.571,0.59806,0.59806
25.232,49.667,3337,23.033,66.331,0.53016,37.088,59.469,0.59806,0.59227
25.083,50.073,3334.3,22.92,66.317,-0.8429,37.06,59.475,0.59227,0.59227
25.178,51.412,3331.7,22.687,66.325,0.38689,37.042,59.455,0.59227,0.58702
25.113,50.108,3329.2,22.911,66.365,0.72903,37.05,59.416,0.58702,0.58702
24.742,49.433,3327.1,22.961,66.338,0.85361,37.05,59.482,0.58702,0.58702
25.257,47.075,3325.1,22.884,66.407,-1.2268,37.062,59.176,0.58702,0.61519
25.21,47.974,3325.1,22.815,66.464,0.61835,37.079,59.401,0.61519,0.61519
25.343,47.521,3325,22.865,66.463,-0.84362,37.08,59.246,0.61519,0.63619
24.964,48.845,3327.4,22.916,66.481,-2.384,37.083,59.246,0.63619,0.63619
25.009,50.721,3329.6,22.659,66.454,-0.77682,37.051,59.199,0.63619,0.63619
25.225,47.632,3331.5,22.725,66.407,-2.1171,37.069,59.297,0.63619,0.60414
25.3,48.021,3330.8,22.918,66.355,1.1646,37.093,59.128,0.60414,0.60414
25.248,46.45,3329.7,22.844,66.344,1.7914,37.113,59.067,0.60414,0.62242
24.968,48.285,3329.9,23.066,66.313,-0.5117,37.117,58.98,0.62242,0.62242
25.029,48.692,3326.7,22.834,66.294,-0.18893,37.111,59.003,0.62242,0.62242
25.155,48.292,3326.7,22.684,66.325,0.84294,37.122,59.098,0.62242,0.5926
25.271,47.911,3322.3,22.669,66.323,-1.1315,37.192,58.753,0.5926,0.5926
25.352,47.372,3318.4,22.765,66.354,2.5114,37.251,58.787,0.5926,0.59388
25.328,46.302,3315.7,22.785,66.428,0.65318,37.367,58.782,0.59388,0.59388
25.236,46.962,3316.5,22.851,66.521,0.95888,37.389,59.001,0.59388,0.59388
25.607,45.707,3318,22.737,66.653,-0.28214,37.459,58.954,0.59388,0.60003
25.528,46.573,3320.9,22.787,66.766,-1.7715,37.514,59.156,0.60003,0.60003
25.699,46.649,3324.7,22.911,66.874,-0.91929,37.583,59.323,0.60003,0.59517
25.5,47.819,3328.6,22.938,66.945,0.88752,37.632,59.599,0.59517,0.59517
25.492,47.368,3331.2,22.755,67.064,1.1282,37.633,59.441,0.59517,0.59517
25.453,50.083,3332.9,22.903,67.099,-0.62072,37.659,59.49,0.59517,0.58967
25.726,51.892,3335.1,22.802,67.161,-1.2166,37.617,59.577,0.58967,0.58967
25.474,52.465,3337.4,22.888,67.141,1.5304,37.608,59.559,0.58967,0.57829
25.64,50.77,3337.6,22.98,67.174,-1.5914,37.542,59.44,0.57829,0.57829
25.413,54.808,3338.2,22.857,67.093,-1.365,37.528,59.462,0.57829,0.57829
25.662,54.597,3340.1,22.796,67.051,1.6155,37.498,59.504,0.57829,0.57788
25.385,54.684,3340.3,22.957,67.056,-0.84762,37.469,59.459,0.57788,0.57788
25.479,54.747,3335.9,22.945,67.03,1.927,37.416,59.364,0.57788,0.5625
25.549,54.823,3335.2,22.981,67.034,-0.5432,37.45,59.291,0.5625,0.5625
25.289,54.654,3333,22.827,67.04,-1.233,37.428,59.283,0.5625,0.5625
25.332,52.534,3332.4,23.149,67.024,-1.198,37.41,59.3,0.5625,0.58013
25.233,53.028,3331.6,22.98,67.111,1.5717,37.365,59.445,0.58013,0.58013
25.288,57.068,3331.5,22.965,67.16,-0.7677,37.383,59.297,0.58013,0.56532
25.126,55.789,3330.9,23.11,67.176,2.1362,37.355,59.367,0.56532,0.56532
25.276,54.475,3331.4,22.901,67.194,0.44594,37.332,59.399,0.56532,0.56532
25.422,55.845,3329.8,22.769,67.224,0.11248,37.333,59.244,0.56532,0.57331
25.359,57.055,3329.2,22.991,67.281,0.59516,37.297,59.291,0.57331,0.57331
25.386,55.091,3329.8,22.998,67.279,-3.6734,37.285,59.404,0.57331,0.55125
25.236,55.656,3331.5,22.966,67.273,-0.13228,37.273,59.521,0.55125,0.55125
25.325,55.911,3331.2,22.872,67.267,2.936,37.254,59.301,0.55125,0.55125
25.286,54.726,3331.1,22.863,67.308,-1.5878,37.241,59.27,0.55125,0.56648
25.109,56.645,3332.8,22.833,67.317,0.6247,37.218,59.359,0.56648,0.56648
25.172,55.821,3334.1,22.971,67.309,0.3174,37.18,59.408,0.56648,0.56801
25.231,57.065,3334.5,22.921,67.28,-0.18157,37.182,59.577,0.56801,0.56801
25.157,57.641,3334.3,22.996,67.262,-1.8922,37.158,59.438,0.56801,0.56801
25.132,55.636,3334,23.081,67.309,-1.1086,37.156,59.452,0.56801,0.54149
25.233,54.887,3334.3,23.096,67.253,0.14794,37.147,59.521,0.54149,0.54149
25.114,56.79,3332.8,23,67.211,1.6318,37.093,59.482,0.54149,0.54741
25.275,58.605,3335.6,22.867,67.206,0.95982,37.029,59.368,0.54741,0.54741
25.16,56.092,3336.4,23.223,67.146,1.1405,37.027,59.414,0.54741,0.54741
25.262,56.986,3336.6,22.896,67.101,0.14771,36.991,59.306,0.54741,0.56702
25.196,55.282,3335.4,23.006,67.064,0.11702,36.983,59.089,0.56702,0.56702
24.988,55.856,3337.8,22.977,67.024,-0.68474,36.916,59.092,0.56702,0.55156
24.867,56.109,3337.9,22.926,66.966,-2.7574,36.921,59.167,0.55156,0.55156
25.166,56.16,3335.7,22.717,66.898,-0.11838,36.891,59.015,0.55156,0.55156
25.08,56.376,3334.4,22.851,66.886,-1.2777,36.893,58.89,0.55156,0.55279
25.001,55.414,3331.1,23.208,66.837,-0.356,36.898,58.819,0.55279,0.55279
24.947,54.537,3329.3,22.885,66.806,-2.0736,36.869,58.721,0.55279,0.5651
25.121,53.453,3328,22.902,66.828,-0.9847,36.901,58.753,0.5651,0.5651
25.104,51.41,3328.3,23.043,66.836,-1.8403,36.909,58.784,0.5651,0.5651
25.152,50.325,3328,22.725,66.833,-1.15,36.924,58.864,0.5651,0.58943
24.93,51.328,3330.9,22.733,66.835,1.2293,36.918,59.099,0.58943,0.58943
25.223,51.818,3330.2,22.75,66.815,-0.3249,36.94,58.764,0.58943,0.56884
25.253,49.948,3331.2,22.896,66.797,-0.68024,36.936,58.928,0.56884,0.56884
24.863,49.274,3330.3,22.707,66.819,-0.46307,36.956,58.745,0.56884,0.56884
24.944,47.785,3327.6,22.842,66.818,0.083227,36.975,58.871,0.56884,0.57498
25.065,47.274,3324.5,23.043,66.797,0.15874,37.004,58.835,0.57498,0.57498
25.256,47.387,3324.9,22.866,66.864,-2.3108,37.067,58.985,0.57498,0.59429
25.161,46.427,3324.9,22.928,66.884,0.93923,37.095,59.025,0.59429,0.59429
25.301,48.228,3325.3,22.763,66.928,0.2492,37.184,59.133,0.59429,0.59429
25.224,48.711,3327.7,22.78,67.019,0.61809,37.182,59.241,0.59429,0.59761
25.236,44.099,3329,22.86,67.09,1.641,37.283,59.421,0.59761,0.59761
25.32,45.441,3332.6,22.927,67.199,0.080934,37.299,59.574,0.59761,0.56591
25.205,47.977,3335.4,22.746,67.311,1.5548,37.333,59.702,0.56591,0.56591
25.493,44.154,3339.4,22.805,67.402,1.072,37.405,60.026,0.56591,0.56591
25.743,48.805,3339.5,22.729,67.528,2.0483,37.408,60.083,0.56591,0.56305
25.342,47.286,3341,23.014,67.593,1.7314,37.411,60.426,0.56305,0.56305
25.458,48.524,3341.2,23.013,67.703,-0.20101,37.399,60.462,0.56305,0.55362
25.402,47.532,3337.9,22.761,67.844,-0.32748,37.375,60.301,0.55362,0.55362
25.558,46.056,3335.9,22.862,67.959,-2.099,37.362,60.514,0.55362,0.55362
25.489,48.379,3333.7,22.972,68.051,0.072411,37.292,60.575,0.55362,0.55134
25.577,48.228,3332.4,22.814,68.079,1.3873,37.283,60.719,0.55134,0.55134
25.284,47.223,3334.1,22.471,68.176,0.87373,37.229,60.858,0.55134,0.52591
25.303,48.339,3334.7,22.946,68.232,1.5789,37.221,60.854,0.52591,0.52591
25.231,47.242,3337.3,22.932,68.276,0.026188,37.189,61.218,0.52591,0.52591
25.154,47.037,3338.1,23.075,68.293,-0.97575,37.088,61.436,0.52591,0.53613
25.297,49.198,3335.8,23.129,68.251,1.5473,36.997,61.604,0.53613,0.53613
25.26,48.194,3331.2,22.712,68.25,0.33756,36.956,61.62,0.53613,0.50719
25.206,47.943,3324.6,22.804,68.169,1.6413,36.879,61.706,0.50719,0.50719
24.927,49.603,3320.6,22.947,68.038,-0.62645,36.819,61.762,0.50719,0.50719
25.21,47.483,3319.6,22.861,67.882,-0.10013,36.76,61.724,0.50719,0.52524
24.965,49.251,3319.5,22.825,67.716,0.19604,36.713,61.599,0.52524,0.52524
24.998,49.389,3321.1,22.807,67.502,0.93921,36.675,61.472,0.52524,0.51087
24.934,47.331,3325.6,22.965,67.306,-0.71945,36.685,61.335,0.51087,0.51087
24.989,46.576,3330.2,22.689,67.089,0.63204,36.675,61.294,0.51087,0.51087
24.941,48.25,3333.7,22.987,66.854,1.1204,36.719,61.168,0.51087,0.50877
24.759,47.365,3339.1,23.087,66.652,-2.9566,36.721,61.177,0.50877,0.50877
24.982,47.419,3340.2,22.935,66.463,0.76297,36.749,60.94,0.50877,0.54268
25.013,47.558,3342,22.737,66.305,-0.30813,36.824,61.059,0.54268,0.54268
25.046,46.182,3343.9,22.933,66.165,-0.82096,36.881,61.131,0.54268,0.54268
25.021,46.338,3342.8,22.93,66.085,0.24624,36.933,60.836,0.54268,0.55266
25.102,43.66,3339,22.974,65.996,0.3226,37.005,60.908,0.55266,0.55266
25.082,44.385,3338.6,22.725,65.992,-0.60982,37.086,61.1,0.55266,0.58338
25.263,44.629,3334.9,22.782,65.995,-0.66332,37.114,60.985,0.58338,0.58338
25.161,45.032,3332.3,22.864,66.083,0.23411,37.167,60.983,0.58338,0.58338
25.116,44.147,3326.4,22.753,66.138,-0.6163,37.214,60.788,0.58338,0.58695
25.314,45.014,3324.9,22.909,66.172,0.6841,37.311,60.979,0.58695,0.58695
25.169,46.706,3322.2,22.781,66.287,0.19115,37.298,60.734,0.58695,0.5928
25.71,45.186,3322.7,22.769,66.332,1.4736,37.34,61.07,0.5928,0.5928
25.277,44.206,3324.6,22.706,66.376,-1.0133,37.357,61.026,0.5928,0.5928
25.41,44.812,3326.6,22.846,66.38,-0.10941,37.394,61.017,0.5928,0.59547
25.327,45.349,3328.8,22.884,66.343,2.3359,37.384,61.036,0.59547,0.59547
25.386,47.367,3331.8,22.804,66.321,0.65993,37.377,61.027,0.59547,0.59425
25.225,48.476,3334.7,22.969,66.265,-1.9357,37.331,60.893,0.59425,0.59425
25.256,47.548,3334.8,22.737,66.193,1.3648,37.361,60.742,0.59425,0.59425
25.494,48.502,3335.7,22.933,66.132,2.4545,37.384,60.738,0.59425,0.58123
25.46,48.53,3333,22.71,66.078,-0.16356,37.37,60.573,0.58123,0.58123
25.432,47.959,3329.7,22.783,66.02,-1.6219,37.408,60.619,0.58123,0.59486
25.271,45.852,3327,22.955,66.042,-1.4361,37.42,60.346,0.59486,0.59486
25.237,49.385,3324.5,22.974,66.021,0.38192,37.467,60.44,0.59486,0.59486
25.205,47.634,3325,22.945,66.049,-1.8909,37.49,60.389,0.59486,0.603
25.718,48.24,3326,22.765,66.033,0.063753,37.532,60.612,0.603,0.603
25.294,49.685,3327.2,22.867,66.066,-1.4606,37.542,60.357,0.603,0.59675
25.532,48.518,3326.5,22.746,66.097,1.5839,37.596,60.403,0.59675,0.59675
25.54,48.075,3326.4,22.796,66.119,1.6823,37.621,60.255,0.59675,0.59675
25.271,49.007,3328.1,22.989,66.146,-0.85682,37.664,60.445,0.59675,0.59501
25.417,49.152,3328,22.863,66.153,-1.3498,37.704,60.44,0.59501,0.59501
25.614,50.371,3328.8,22.961,66.206,0.66715,37.716,60.273,0.59501,0.6074
25.608,49.335,3328.4,22.944,66.201,-0.51875,37.764,60.506,0.6074,0.6074
25.636,49.327,3327.2,22.742,66.257,1.1218,37.817,60.448,0.6074,0.6074
25.521,50.72,3330.9,22.987,66.356,0.4504,37.843,60.672,0.6074,0.59622
25.887,52.253,3332.5,23.079,66.406,1.6211,37.862,60.622,0.59622,0.59622
25.879,49.874,3333.9,22.823,66.491,0.23672,37.89,60.816,0.59622,0.58625
25.848,53.166,3337,22.898,66.595,1.0578,37.88,60.88,0.58625,0.58625
25.633,52.913,3338.7,23.16,66.684,-0.65645,37.918,61.03,0.58625,0.58625
25.686,53.501,3340.7,22.929,66.76,0.16523,37.903,61.258,0.58625,0.59615
25.828,53.934,3341.1,23.054,66.832,-0.40262,37.861,61.341,0.59615,0.59615
25.715,54.452,3342.1,22.891,66.951,-1.6936,37.867,61.178,0.59615,0.58055
25.693,54.377,3340.4,23.042,67.078,0.31953,37.796,61.205,0.58055,0.58055
25.666,56.035,3338.9,22.85,67.118,0.77906,37.786,61.439,0.58055,0.58055
25.725,57.267,3339,22.877,67.177,0.35025,37.727,61.315,0.58055,0.5472
25.389,60.627,3337.5,22.956,67.207,0.63923,37.61,61.595,0.5472,0.5472
25.637,56.94,3335.9,23.069,67.227,-0.10438,37.552,61.457,0.5472,0.5461
25.473,57.984,3334.3,23.053,67.19,-0.18453,37.47,61.43,0.5461,0.5461
25.409,58.869,3332.8,23.048,67.158,-0.64167,37.417,61.339,0.5461,0.5461
25.422,59.047,3333.4,22.998,67.168,-1.7737,37.353,61.384,0.5461,0.55322
25.334,57.175,3331.4,22.934,67.163,1.5941,37.293,61.326,0.55322,0.55322
25.414,56.788,3333.3,22.922,67.135,-0.88469,37.24,61.491,0.55322,0.54826
25.08,56.231,3334.9,23.105,67.12,1.0852,37.183,61.568,0.54826,0.54826
25.428,56.753,3335,22.948,67.081,-1.0692,37.126,61.589,0.54826,0.54826
25.265,57.426,3335.5,23.063,67.077,0.12369,37.116,61.707,0.54826,0.55358
25.272,56.231,3337,22.877,67.034,-0.95242,37.086,61.839,0.55358,0.55358
25.284,56.761,3335.9,22.877,67.06,-0.91449,37.096,61.802,0.55358,0.54723
25.251,55.507,3335.3,23.031,67.042,1.1397,37.069,61.93,0.54723,0.54723
25.149,52.895,3337.6,22.972,67.058,-0.71085,37.088,62.038,0.54723,0.54723
24.971,52.969,3336,22.887,67.08,0.73279,37.06,62.082,0.54723,0.56079
25.352,52.362,3335.2,22.971,67.157,-0.89213,37.046,62.093,0.56079,0.56079
25.11,53.803,3333.5,22.808,67.171,-0.59314,37.016,62.432,0.56079,0.5378
25.199,56.076,3333.8,22.853,67.174,0.66535,36.966,62.343,0.5378,0.5378
25.46,53.128,3331.8,22.811,67.156,-0.42252,36.933,62.338,0.5378,0.5378
25.045,54.207,3330.9,22.859,67.116,1.4937,36.913,62.375,0.5378,0.54847
24.995,51.598,3332.1,22.883,67.116,1.2796,36.865,62.395,0.54847,0.54847
24.978,53.778,3331.2,22.979,67.024,0.56979,36.821,62.259,0.54847,0.53714
25.078,48.596,3332.7,22.982,66.936,-0.035403,36.79,62.585,0.53714,0.53714
25.068,50.17,3331.6,22.839,66.816,-0.76401,36.754,62.247,0.53714,0.53714
25.053,52.155,3330.1,22.776,66.736,0.0097736,36.763,62.11,0.53714,0.54607
24.804,49.863,3330.1,22.837,66.647,-2.9387,36.755,62.25,0.54607,0.54607
24.823,51.139,3328.9,22.68,66.537,-0.38551,36.786,62.183,0.54607,0.53758
25.067,47.271,3329.5,22.924,66.489,-1.9913,36.79,62.234,0.53758,0.53758
24.799,47.401,3330.9,22.698,66.409,0.16843,36.793,62.468,0.53758,0.53758
24.859,48.136,3329.8,22.967,66.348,0.6265,36.794,62.238,0.53758,0.56697
24.882,47.116,3328.8,22.788,66.297,-1.4476,36.87,62.319,0.56697,0.56697
25.044,46.1,3329,22.97,66.283,0.89235,36.888,62.337,0.56697,0.56122
24.917,45.207,3330.9,22.923,66.243,1.8128,36.91,62.313,0.56122,0.56122
25.069,46.017,3331.1,22.836,66.247,-2.9302,36.961,62.21,0.56122,0.56122
25.117,43.262,3329.5,22.833,66.202,0.41217,36.944,62.144,0.56122,0.55085
24.891,44.27,3332.4,22.928,66.178,1.1068,36.986,62.318,0.55085,0.55085
25.111,45.988,3333.4,22.896,66.163,0.26256,36.958,62.073,0.55085,0.5635
25.231,45.123,3334.8,22.752,66.043,-0.8403,37.017,62.128,0.5635,0.5635
25.426,44.626,3337.5,22.863,65.98,0.29975,37,62.085,0.5635,0.5635
24.907,46.507,3337.7,22.749,65.956,1.0328,37.017,61.869,0.5635,0.56074
24.966,45.274,3337.4,22.942,65.844,1.1223,37.018,61.749,0.56074,0.56074
25.19,43.94,3338.7,22.619,65.802,-1.764,37.008,61.561,0.56074,0.56735
25.164,44.636,3340.1,23.094,65.724,-0.40203,37.008,61.513,0.56735,0.56735
25.066,45.176,3339.7,22.845,65.615,-1.3047,37,61.429,0.56735,0.56735
25.297,46.214,3342.8,22.852,65.604,-1.0705,36.986,61.262,0.56735,0.58661
25.113,43.954,3342.3,22.887,65.52,-0.97287,36.977,61.021,0.58661,0.58661
25.054,45.103,3342.9,23.023,65.472,-0.34109,36.939,60.856,0.58661,0.6263
24.992,45.366,3343,22.617,65.449,-0.93168,36.928,60.687,0.6263,0.6263
25.026,45.259,3344.4,22.828,65.404,-0.00069479,36.879,60.63,0.6263,0.6263
25.068,45.368,3343.8,22.631,65.323,1.0346,36.875,60.33,0.6263,0.61122
24.877,42.615,3344.2,22.998,65.3,0.063895,36.851,60.158,0.61122,0.61122
24.986,42.942,3344,22.793,65.275,0.29288,36.846,60.045,0.61122,0.65825
24.902,41.994,3344.1,23.024,65.258,1.0631,36.828,59.809,0.65825,0.65825
